round,id,cluster,label
366,Sequence-64171,C6846,0
366,Sequence-46924,C1803,0
366,Sequence-74156,C795,0
366,Sequence-75251,C4649,0
366,Sequence-9064,C5965,0
366,Sequence-105278,C6181,0
366,Sequence-20358,C5365,0
366,Sequence-56335,C6082,0
366,Sequence-123688,C7594,0
366,Sequence-91005,C2315,0
366,Sequence-37704,C6861,0
366,Sequence-91710,C4713,0
366,Sequence-89000,C6754,0
366,Sequence-106474,C6094,1
366,Sequence-125864,C4400,0
366,Sequence-73461,C7360,0
366,Sequence-2463,C5199,1
366,Sequence-142231,C4754,0
367,Sequence-104732,C5653,1
367,Sequence-43060,C7507,0
367,Sequence-134318,C7916,0
367,Sequence-139137,C4053,0
367,Sequence-120727,C4935,0
367,Sequence-133529,C3073,0
367,Sequence-55766,C1463,0
367,Sequence-84567,C7291,0
367,Sequence-25577,C3639,0
367,Sequence-107069,C494,0
367,Sequence-59116,C3918,0
367,Sequence-64058,C4776,0
367,Sequence-76277,C1652,0
367,Sequence-1963,C4156,0
367,Sequence-70171,C2712,0
367,Sequence-139357,C1414,1
367,Sequence-28504,C306,0
367,Sequence-50331,C4717,0
367,Sequence-126491,C2714,0
367,Sequence-12307,C1308,0
367,Sequence-38564,C6234,0
367,Sequence-28147,C5229,0
367,Sequence-44282,C4165,1
367,Sequence-16574,C4384,0
367,Sequence-94616,C7623,0
367,Sequence-51584,C2784,0
367,Sequence-64768,C5199,0
367,Sequence-10661,C5705,0
367,Sequence-75970,C231,0
367,Sequence-87551,C3885,0
367,Sequence-141391,C2359,0
367,Sequence-27479,C183,0
367,Sequence-55690,C6192,0
367,Sequence-54357,C6597,0
367,Sequence-78856,C1677,0
367,Sequence-87731,C4268,0
367,Sequence-124525,C6587,0
367,Sequence-58750,C622,0
367,Sequence-63465,C936,0
367,Sequence-77508,C2751,0
367,Sequence-141105,C766,0
367,Sequence-58590,C2242,0
367,Sequence-39110,C893,0
367,Sequence-65005,C6689,0
367,Sequence-8339,C2701,0
367,Sequence-116012,C2566,0
367,Sequence-8538,C3519,0
367,Sequence-80451,C2585,0
367,Sequence-44010,C7068,0
367,Sequence-3311,C1989,0
368,Sequence-95574,C6148,0
368,Sequence-63617,C7125,0
368,Sequence-104142,C7693,0
368,Sequence-3147,C339,0
368,Sequence-13973,C6166,0
368,Sequence-36313,C1211,0
368,Sequence-126078,C4448,0
368,Sequence-98757,C3075,0
368,Sequence-140227,C1688,0
368,Sequence-119,C3408,0
368,Sequence-3798,C5227,0
368,Sequence-90970,C6849,0
368,Sequence-80750,C4102,0
368,Sequence-91361,C3430,0
368,Sequence-43014,C4607,0
368,Sequence-69155,C6511,0
368,Sequence-137854,C6052,0
368,Sequence-101979,C3290,0
368,Sequence-4839,C60,0
368,Sequence-104340,C5154,0
368,Sequence-134681,C730,0
368,Sequence-32964,C6009,0
368,Sequence-130805,C2416,0
368,Sequence-79834,C2187,0
368,Sequence-109618,C1213,0
368,Sequence-15452,C346,0
368,Sequence-61523,C4053,1
368,Sequence-51782,C4823,0
368,Sequence-63633,C283,0
368,Sequence-15896,C3323,0
368,Sequence-112453,C6524,0
368,Sequence-14955,C1669,0
368,Sequence-18040,C1518,0
368,Sequence-142187,C5877,0
368,Sequence-92846,C3928,0
368,Sequence-49882,C6805,0
368,Sequence-78835,C1713,0
368,Sequence-28774,C5412,0
368,Sequence-97518,C4354,0
368,Sequence-107656,C6920,0
368,Sequence-36917,C1000,1
368,Sequence-25617,C4253,0
368,Sequence-40324,C1416,0
368,Sequence-91719,C1176,0
368,Sequence-69522,C5495,0
368,Sequence-62288,C7107,1
368,Sequence-93028,C1593,0
368,Sequence-13678,C3780,0
368,Sequence-114830,C7274,0
368,Sequence-42873,C6626,0
369,Sequence-14324,C2059,0
369,Sequence-59639,C2838,0
369,Sequence-84526,C5041,0
369,Sequence-139146,C6857,0
369,Sequence-130817,C1577,0
369,Sequence-34630,C2701,1
369,Sequence-130626,C5199,0
369,Sequence-9153,C208,0
369,Sequence-70542,C7534,0
369,Sequence-52190,C4837,0
369,Sequence-142290,C7074,0
369,Sequence-141500,C6496,0
369,Sequence-38652,C3660,0
369,Sequence-49492,C1558,0
369,Sequence-117606,C2509,0
369,Sequence-69615,C1900,0
369,Sequence-105475,C1907,1
369,Sequence-45533,C1447,0
369,Sequence-124622,C108,0
369,Sequence-68267,C3631,0
369,Sequence-127196,C7364,0
369,Sequence-138186,C3306,0
369,Sequence-23210,C4749,0
369,Sequence-63961,C7411,0
369,Sequence-59513,C4984,0
369,Sequence-62693,C3038,0
369,Sequence-52560,C3741,0
369,Sequence-123088,C1094,0
369,Sequence-58940,C5232,0
369,Sequence-6071,C1794,0
369,Sequence-116663,C4705,0
369,Sequence-61341,C4583,0
369,Sequence-40472,C5480,0
369,Sequence-132126,C1216,0
369,Sequence-127632,C7552,0
369,Sequence-24638,C3665,0
369,Sequence-38999,C4053,1
369,Sequence-106805,C7062,0
369,Sequence-43854,C4440,0
369,Sequence-131348,C7234,0
369,Sequence-66535,C4928,0
369,Sequence-19897,C1627,0
369,Sequence-47088,C1324,0
369,Sequence-99231,C5589,0
369,Sequence-279,C4123,0
369,Sequence-70574,C4372,0
369,Sequence-91183,C5653,1
369,Sequence-118734,C678,0
369,Sequence-84621,C7113,0
369,Sequence-867,C542,0
370,Sequence-44130,C1000,1
370,Sequence-70346,C5653,0
370,Sequence-36633,C1060,0
370,Sequence-35579,C500,0
370,Sequence-83235,C4165,0
370,Sequence-97648,C2870,0
370,Sequence-133570,C7636,0
370,Sequence-30809,C1908,0
370,Sequence-71351,C2816,0
370,Sequence-126615,C5199,0
370,Sequence-91655,C4393,0
370,Sequence-80226,C152,0
370,Sequence-41692,C4469,0
370,Sequence-32766,C4693,0
370,Sequence-111007,C2701,0
370,Sequence-88902,C3465,0
370,Sequence-24305,C5701,0
370,Sequence-141793,C2184,0
370,Sequence-87041,C3687,0
370,Sequence-20821,C6026,0
370,Sequence-82667,C3524,1
370,Sequence-44153,C4064,0
370,Sequence-8186,C5954,0
370,Sequence-126172,C6967,0
370,Sequence-112533,C4743,0
370,Sequence-63981,C4423,0
370,Sequence-80310,C4013,0
370,Sequence-12897,C7709,0
370,Sequence-128887,C7138,0
370,Sequence-95418,C4295,0
370,Sequence-6428,C323,0
370,Sequence-90025,C2372,0
370,Sequence-133835,C4174,0
370,Sequence-108409,C6094,0
370,Sequence-94237,C1334,0
370,Sequence-11529,C4833,0
370,Sequence-35287,C6029,0
370,Sequence-127213,C5671,0
370,Sequence-65814,C1579,0
370,Sequence-99716,C3212,0
370,Sequence-18055,C5397,0
370,Sequence-128503,C6323,0
370,Sequence-70424,C2273,0
370,Sequence-60207,C1239,0
370,Sequence-132615,C1525,0
370,Sequence-50789,C942,0
370,Sequence-127710,C1812,0
370,Sequence-47003,C4434,0
370,Sequence-44775,C7599,0
370,Sequence-20698,C6010,0
371,Sequence-66827,C4249,0
371,Sequence-44716,C2691,0
371,Sequence-88789,C1687,0
371,Sequence-115366,C7110,0
371,Sequence-22274,C5425,1
371,Sequence-96494,C2822,0
371,Sequence-131864,C5287,0
371,Sequence-33734,C1030,0
371,Sequence-63648,C6168,0
371,Sequence-51480,C2679,0
371,Sequence-69499,C6348,0
371,Sequence-19348,C3959,0
371,Sequence-105115,C3738,0
371,Sequence-123551,C3941,0
371,Sequence-30026,C5199,0
371,Sequence-120084,C3156,0
371,Sequence-43228,C6354,0
371,Sequence-42140,C3504,0
371,Sequence-61794,C2549,0
371,Sequence-122310,C6210,0
371,Sequence-76810,C1240,0
371,Sequence-41070,C5982,0
371,Sequence-41307,C5653,1
371,Sequence-42109,C5494,0
371,Sequence-83822,C1367,0
371,Sequence-116498,C1690,0
371,Sequence-120980,C3563,0
371,Sequence-93771,C7855,0
371,Sequence-86171,C2855,0
371,Sequence-105903,C4211,0
371,Sequence-69679,C654,0
371,Sequence-95323,C6515,0
371,Sequence-84450,C1593,0
371,Sequence-120895,C4999,0
371,Sequence-98218,C1445,0
371,Sequence-57798,C1672,0
371,Sequence-17318,C6269,0
371,Sequence-80655,C2053,0
371,Sequence-138913,C4926,0
371,Sequence-118913,C4053,0
371,Sequence-17425,C1452,0
371,Sequence-61569,C3287,0
371,Sequence-27237,C6011,0
371,Sequence-47831,C3732,0
371,Sequence-78779,C5532,0
371,Sequence-113619,C5011,0
371,Sequence-38882,C3733,0
371,Sequence-24478,C3983,0
371,Sequence-17790,C1000,0
371,Sequence-79179,C4380,0
372,Sequence-124077,C4053,0
372,Sequence-94378,C3252,0
372,Sequence-32247,C4518,0
372,Sequence-44896,C5070,0
372,Sequence-67436,C1000,0
372,Sequence-34537,C718,0
372,Sequence-54166,C4707,0
372,Sequence-49070,C6262,0
372,Sequence-63943,C4165,0
372,Sequence-108021,C2089,0
372,Sequence-38042,C5979,0
372,Sequence-101880,C6025,0
372,Sequence-94433,C6720,0
372,Sequence-129321,C3356,0
372,Sequence-82362,C6502,0
372,Sequence-80612,C973,0
372,Sequence-91632,C2954,0
372,Sequence-22345,C2444,0
372,Sequence-5816,C1804,0
372,Sequence-46895,C2731,0
372,Sequence-91712,C7756,0
372,Sequence-81694,C5522,0
372,Sequence-122635,C3251,0
372,Sequence-37028,C6100,0
372,Sequence-78845,C4409,0
372,Sequence-71632,C2993,0
372,Sequence-49221,C1907,1
372,Sequence-126800,C5297,0
372,Sequence-12523,C2004,0
372,Sequence-36151,C4144,0
372,Sequence-23693,C3107,0
372,Sequence-17803,C5184,0
372,Sequence-138601,C7655,0
372,Sequence-24338,C514,0
372,Sequence-128768,C7660,0
372,Sequence-115621,C7310,0
372,Sequence-118953,C7975,0
372,Sequence-96239,C2860,0
372,Sequence-22167,C4405,0
372,Sequence-64720,C5045,0
372,Sequence-68804,C397,0
372,Sequence-4733,C366,0
372,Sequence-22488,C7349,0
372,Sequence-55345,C2580,0
372,Sequence-99401,C1409,0
372,Sequence-6646,C4250,0
372,Sequence-87439,C2114,0
372,Sequence-68202,C3584,0
372,Sequence-131755,C5353,0
372,Sequence-78445,C6165,0
373,Sequence-26182,C2826,0
373,Sequence-58496,C6670,0
373,Sequence-93127,C6659,0
373,Sequence-99943,C1043,0
373,Sequence-44586,C154,0
373,Sequence-50886,C3550,0
373,Sequence-132365,C1299,0
373,Sequence-8043,C5578,0
373,Sequence-62180,C5083,0
373,Sequence-118092,C1207,0
373,Sequence-6479,C363,0
373,Sequence-137585,C7711,0
373,Sequence-135881,C4863,0
373,Sequence-87021,C7126,0
373,Sequence-141973,C7545,0
373,Sequence-133274,C7107,0
373,Sequence-15220,C1535,0
373,Sequence-3505,C4542,0
373,Sequence-93378,C341,0
373,Sequence-56264,C7241,0
373,Sequence-12536,C2350,0
373,Sequence-5505,C3884,0
373,Sequence-111457,C1704,0
373,Sequence-4449,C1769,0
373,Sequence-29766,C96,0
373,Sequence-101501,C7188,0
373,Sequence-72234,C4079,0
373,Sequence-7355,C1330,0
373,Sequence-72154,C261,0
373,Sequence-76758,C2634,0
373,Sequence-92046,C7853,0
373,Sequence-113642,C6966,0
373,Sequence-137003,C671,0
373,Sequence-78213,C6855,0
373,Sequence-4720,C5242,0
373,Sequence-13787,C2253,0
373,Sequence-40142,C2897,0
373,Sequence-59989,C1309,0
373,Sequence-117822,C1116,0
373,Sequence-50272,C7638,0
373,Sequence-50908,C7494,0
373,Sequence-92381,C4248,0
373,Sequence-70820,C3996,0
373,Sequence-132619,C4053,1
373,Sequence-90015,C4090,0
373,Sequence-129109,C1015,0
373,Sequence-36381,C5455,0
373,Sequence-31957,C6690,0
373,Sequence-87960,C6529,0
373,Sequence-26370,C291,0
374,Sequence-130634,C5757,0
374,Sequence-27516,C5757,0
374,Sequence-1524,C2707,0
374,Sequence-111558,C6198,0
374,Sequence-82113,C4896,0
374,Sequence-137497,C1871,0
374,Sequence-79577,C5482,1
374,Sequence-104106,C7798,0
374,Sequence-50766,C5307,0
374,Sequence-60542,C726,0
374,Sequence-4243,C3524,0
374,Sequence-54837,C4213,0
374,Sequence-45203,C1104,0
374,Sequence-88104,C6217,0
374,Sequence-59300,C672,0
374,Sequence-40817,C7238,0
374,Sequence-130394,C1374,0
374,Sequence-77759,C5654,0
374,Sequence-140563,C584,0
374,Sequence-113841,C3602,0
374,Sequence-73706,C7277,0
374,Sequence-78150,C32,0
374,Sequence-91376,C1812,0
374,Sequence-20836,C3996,0
374,Sequence-98205,C6764,0
374,Sequence-79838,C7290,0
374,Sequence-57119,C1414,0
374,Sequence-123908,C2056,0
374,Sequence-130721,C4903,0
374,Sequence-60445,C4767,0
374,Sequence-74456,C4357,0
374,Sequence-16660,C6460,0
374,Sequence-125524,C4073,0
374,Sequence-140572,C1645,0
374,Sequence-5977,C3199,0
374,Sequence-130500,C5158,0
374,Sequence-124019,C1449,0
374,Sequence-36378,C2830,0
374,Sequence-128098,C36,0
374,Sequence-48086,C3834,0
374,Sequence-70065,C6397,0
374,Sequence-86723,C2328,0
374,Sequence-71539,C527,0
374,Sequence-17515,C7339,0
374,Sequence-127040,C4849,0
374,Sequence-118821,C2517,0
374,Sequence-114493,C5271,0
374,Sequence-119945,C3255,0
374,Sequence-100269,C7856,0
374,Sequence-27335,C5392,0
375,Sequence-70452,C1965,0
375,Sequence-117146,C1965,0
375,Sequence-67600,C1013,0
375,Sequence-27851,C4398,0
375,Sequence-138749,C4165,0
375,Sequence-65843,C2870,0
375,Sequence-114584,C5594,0
375,Sequence-20679,C4907,0
375,Sequence-97479,C6694,0
375,Sequence-130191,C5714,0
375,Sequence-111639,C5179,0
375,Sequence-117654,C5425,0
375,Sequence-109451,C4053,0
375,Sequence-19076,C5966,0
375,Sequence-111409,C7824,0
375,Sequence-49531,C1118,0
375,Sequence-32220,C2551,0
375,Sequence-38093,C6330,0
375,Sequence-94171,C7041,0
375,Sequence-100097,C6147,0
375,Sequence-134577,C7687,0
375,Sequence-129937,C7778,0
375,Sequence-101185,C5482,0
375,Sequence-49274,C4977,0
375,Sequence-48800,C6927,0
375,Sequence-39329,C84,0
375,Sequence-106320,C220,0
375,Sequence-4978,C4554,0
375,Sequence-55008,C6387,0
375,Sequence-43191,C7059,0
375,Sequence-113964,C685,0
375,Sequence-30329,C1160,0
375,Sequence-9419,C5315,0
375,Sequence-24814,C4076,0
375,Sequence-74926,C2439,0
375,Sequence-27971,C1394,0
375,Sequence-36103,C3941,0
375,Sequence-108479,C2130,0
375,Sequence-104056,C909,0
375,Sequence-53753,C5063,0
375,Sequence-46044,C6576,0
375,Sequence-32060,C423,0
375,Sequence-56782,C4556,0
375,Sequence-134166,C7466,0
375,Sequence-70989,C5674,0
375,Sequence-135634,C3084,0
375,Sequence-38414,C1158,0
375,Sequence-61410,C6342,0
375,Sequence-138967,C818,0
375,Sequence-82815,C7674,0
376,Sequence-5111,C2156,0
376,Sequence-121575,C4965,0
376,Sequence-99438,C5296,0
376,Sequence-119142,C7485,0
376,Sequence-79706,C7417,0
376,Sequence-7829,C2513,0
376,Sequence-93184,C7117,0
376,Sequence-75158,C7174,0
376,Sequence-58249,C2307,0
376,Sequence-75832,C4053,0
376,Sequence-45458,C137,0
376,Sequence-43243,C5454,0
376,Sequence-36886,C478,0
376,Sequence-104286,C7496,0
376,Sequence-21724,C2624,0
376,Sequence-132734,C2844,0
376,Sequence-129884,C4901,0
376,Sequence-129659,C3203,0
376,Sequence-97947,C5050,1
376,Sequence-64315,C7629,0
376,Sequence-116224,C3705,0
376,Sequence-118330,C774,0
376,Sequence-141753,C5865,1
376,Sequence-76762,C3390,0
376,Sequence-59757,C7115,0
376,Sequence-57288,C1474,0
376,Sequence-6511,C471,0
376,Sequence-35481,C1414,0
376,Sequence-14258,C3259,0
376,Sequence-48870,C4165,0
376,Sequence-71785,C117,0
376,Sequence-27390,C1907,1
376,Sequence-43345,C2541,0
376,Sequence-89183,C7119,0
376,Sequence-103222,C7704,0
376,Sequence-41006,C3688,1
376,Sequence-118196,C4042,0
376,Sequence-139254,C9,0
376,Sequence-120910,C2122,0
376,Sequence-21260,C2112,0
376,Sequence-45020,C969,0
376,Sequence-23622,C6506,0
376,Sequence-58726,C4653,0
376,Sequence-114886,C2467,0
376,Sequence-7889,C5292,1
376,Sequence-112846,C7845,0
376,Sequence-59044,C5439,0
376,Sequence-106673,C3278,0
376,Sequence-83114,C4258,0
376,Sequence-53543,C208,0
377,Sequence-104554,C4796,0
377,Sequence-137995,C7628,0
377,Sequence-134528,C3322,0
377,Sequence-131279,C2979,0
377,Sequence-53117,C4482,0
377,Sequence-68074,C3365,0
377,Sequence-139370,C5050,0
377,Sequence-10591,C4926,0
377,Sequence-51910,C4074,0
377,Sequence-118416,C1114,0
377,Sequence-117871,C4754,0
377,Sequence-62818,C4058,0
377,Sequence-116985,C4281,0
377,Sequence-119733,C5617,0
377,Sequence-116160,C2906,0
377,Sequence-34563,C7620,0
377,Sequence-119527,C2870,0
377,Sequence-105707,C7125,0
377,Sequence-54844,C2147,0
377,Sequence-52298,C4086,0
377,Sequence-57777,C7537,0
377,Sequence-50398,C6781,0
377,Sequence-88007,C5940,0
377,Sequence-71079,C1593,0
377,Sequence-85636,C5482,0
377,Sequence-101617,C2621,0
377,Sequence-44310,C180,0
377,Sequence-19451,C122,0
377,Sequence-124135,C7308,0
377,Sequence-130194,C7524,0
377,Sequence-41549,C1813,0
377,Sequence-34498,C5454,0
377,Sequence-101414,C4893,0
377,Sequence-49340,C4937,0
377,Sequence-29394,C4009,0
377,Sequence-71769,C5421,0
377,Sequence-116803,C6669,0
377,Sequence-3732,C3824,0
377,Sequence-52784,C7024,0
377,Sequence-2453,C4165,0
377,Sequence-122650,C2352,0
377,Sequence-19794,C4753,0
377,Sequence-3886,C2663,0
377,Sequence-75200,C6533,0
377,Sequence-22732,C1522,0
377,Sequence-133974,C2357,0
377,Sequence-78030,C7264,0
377,Sequence-44288,C1079,0
377,Sequence-54024,C7107,1
377,Sequence-24562,C3574,0
378,Sequence-89430,C4279,0
378,Sequence-79586,C6790,0
378,Sequence-109247,C6437,0
378,Sequence-77527,C5750,0
378,Sequence-46614,C5770,0
378,Sequence-47392,C3216,0
378,Sequence-94228,C1745,0
378,Sequence-127442,C6492,0
378,Sequence-2963,C3139,0
378,Sequence-128211,C5906,0
378,Sequence-133395,C2706,0
378,Sequence-9758,C2446,0
378,Sequence-4152,C1138,0
378,Sequence-25316,C4366,0
378,Sequence-105150,C3885,0
378,Sequence-13069,C1968,0
378,Sequence-7292,C66,1
378,Sequence-44972,C6656,0
378,Sequence-82584,C928,0
378,Sequence-113665,C5382,0
378,Sequence-36143,C694,0
378,Sequence-34605,C512,0
378,Sequence-107481,C4886,0
378,Sequence-110870,C5334,0
378,Sequence-141235,C4851,0
378,Sequence-125841,C4611,0
378,Sequence-9112,C5311,0
378,Sequence-6369,C3576,0
378,Sequence-1698,C6383,0
378,Sequence-85729,C1829,0
378,Sequence-41769,C6566,0
378,Sequence-62469,C5707,0
378,Sequence-132926,C5012,0
378,Sequence-65791,C6435,0
378,Sequence-28247,C339,0
378,Sequence-113846,C5710,0
378,Sequence-72363,C3989,0
378,Sequence-85827,C4793,0
378,Sequence-107878,C2207,0
378,Sequence-39294,C4903,0
378,Sequence-102214,C7341,0
378,Sequence-26906,C1000,1
378,Sequence-72895,C5375,0
378,Sequence-57910,C4165,1
378,Sequence-42847,C922,1
378,Sequence-1018,C446,0
378,Sequence-62564,C6356,0
378,Sequence-111797,C5646,0
378,Sequence-107773,C64,0
378,Sequence-76858,C7182,0
379,Sequence-88859,C1390,0
379,Sequence-51365,C5282,0
379,Sequence-31875,C6005,0
379,Sequence-124184,C760,0
379,Sequence-19235,C2136,0
379,Sequence-121589,C7185,0
379,Sequence-89453,C3708,0
379,Sequence-23139,C4165,0
379,Sequence-1358,C1667,0
379,Sequence-60344,C2602,0
379,Sequence-99917,C1880,0
379,Sequence-100521,C3830,0
379,Sequence-56377,C3353,0
379,Sequence-82772,C3101,0
379,Sequence-100375,C1093,0
379,Sequence-117849,C4465,0
379,Sequence-38902,C2976,0
379,Sequence-90392,C3885,0
379,Sequence-115811,C7659,0
379,Sequence-76799,C52,0
379,Sequence-118869,C7507,0
379,Sequence-120680,C3228,0
379,Sequence-63144,C6674,0
379,Sequence-125820,C850,0
379,Sequence-29765,C165,0
379,Sequence-89296,C3344,0
379,Sequence-64573,C7627,0
379,Sequence-35344,C5333,0
379,Sequence-132917,C1057,0
379,Sequence-90858,C7421,0
379,Sequence-78607,C5199,1
379,Sequence-103369,C2946,0
379,Sequence-61975,C897,0
379,Sequence-51960,C7088,0
379,Sequence-96262,C4253,0
379,Sequence-35327,C2477,0
379,Sequence-60813,C4312,0
379,Sequence-41076,C6789,0
379,Sequence-27328,C6909,0
379,Sequence-83515,C5485,0
379,Sequence-133027,C5973,0
379,Sequence-135672,C1000,0
379,Sequence-102182,C4860,0
379,Sequence-142182,C267,0
379,Sequence-102247,C6929,0
379,Sequence-82944,C7738,0
379,Sequence-20463,C5967,0
379,Sequence-43928,C6227,0
379,Sequence-112010,C6873,0
379,Sequence-23101,C6074,0
380,Sequence-126323,C6849,0
380,Sequence-33489,C6234,0
380,Sequence-18401,C5798,0
380,Sequence-141763,C6089,0
380,Sequence-96753,C5977,0
380,Sequence-121607,C5160,0
380,Sequence-62804,C3737,0
380,Sequence-83924,C6288,0
380,Sequence-125061,C7526,1
380,Sequence-15023,C6591,0
380,Sequence-134472,C1391,0
380,Sequence-88917,C5199,0
380,Sequence-97102,C6312,0
380,Sequence-132296,C5065,0
380,Sequence-74027,C3555,0
380,Sequence-74140,C4028,0
380,Sequence-71587,C4466,0
380,Sequence-130055,C6239,0
380,Sequence-48671,C5035,0
380,Sequence-58999,C6296,0
380,Sequence-106334,C2870,0
380,Sequence-19182,C1032,0
380,Sequence-124816,C4213,0
380,Sequence-11867,C1040,0
380,Sequence-108501,C5153,0
380,Sequence-131416,C5046,0
380,Sequence-44848,C1000,0
380,Sequence-16212,C2929,0
380,Sequence-30426,C339,0
380,Sequence-121670,C7076,0
380,Sequence-123617,C5282,0
380,Sequence-41262,C2933,0
380,Sequence-141121,C1657,0
380,Sequence-54384,C7400,0
380,Sequence-8626,C1211,0
380,Sequence-131165,C1851,0
380,Sequence-32786,C3650,0
380,Sequence-29740,C1160,0
380,Sequence-71602,C2720,0
380,Sequence-7892,C5293,0
380,Sequence-53062,C3219,0
380,Sequence-26618,C5171,0
380,Sequence-74767,C2732,0
380,Sequence-31444,C6104,0
380,Sequence-115318,C6310,0
380,Sequence-106216,C929,0
380,Sequence-94006,C2508,0
380,Sequence-10935,C4897,0
380,Sequence-111352,C4120,0
380,Sequence-112412,C4508,0
381,Sequence-123728,C5199,1
381,Sequence-136831,C441,0
381,Sequence-22315,C3091,0
381,Sequence-107978,C1555,0
381,Sequence-72412,C1725,0
381,Sequence-60558,C5498,0
381,Sequence-73144,C6560,0
381,Sequence-111297,C2831,0
381,Sequence-93575,C5830,0
381,Sequence-118908,C4237,0
381,Sequence-92646,C3021,0
381,Sequence-89063,C3511,0
381,Sequence-122891,C2388,0
381,Sequence-26356,C6948,0
381,Sequence-33700,C3944,0
381,Sequence-29092,C4384,1
381,Sequence-58035,C4563,0
381,Sequence-132073,C6828,0
381,Sequence-52772,C5461,0
381,Sequence-93796,C610,0
381,Sequence-2902,C3123,0
381,Sequence-123289,C921,0
381,Sequence-53216,C4705,0
381,Sequence-12281,C5241,0
381,Sequence-108372,C6799,0
381,Sequence-140637,C6843,0
381,Sequence-120738,C3938,0
381,Sequence-111224,C5455,0
381,Sequence-30989,C1619,0
381,Sequence-111958,C6464,0
381,Sequence-65119,C2243,0
381,Sequence-87517,C3200,0
381,Sequence-23306,C1616,0
381,Sequence-39276,C4815,0
381,Sequence-34776,C4732,0
381,Sequence-62734,C3115,0
381,Sequence-122036,C1628,0
381,Sequence-135343,C7751,0
381,Sequence-51114,C7255,0
381,Sequence-25142,C358,0
381,Sequence-51836,C7528,0
381,Sequence-32049,C1000,0
381,Sequence-101069,C7133,0
381,Sequence-75742,C14,0
381,Sequence-17351,C4926,0
381,Sequence-9816,C21,0
381,Sequence-98979,C4922,0
381,Sequence-68679,C1974,0
381,Sequence-98028,C1303,0
381,Sequence-51691,C5778,0
382,Sequence-7719,C3445,0
382,Sequence-117058,C3445,0
382,Sequence-107091,C4041,0
382,Sequence-87855,C431,0
382,Sequence-43599,C1411,0
382,Sequence-97059,C4908,0
382,Sequence-8934,C396,0
382,Sequence-99769,C4165,0
382,Sequence-127110,C7539,0
382,Sequence-39962,C5731,0
382,Sequence-129067,C5188,0
382,Sequence-72682,C6368,0
382,Sequence-37948,C5560,0
382,Sequence-41454,C2006,0
382,Sequence-96590,C2879,0
382,Sequence-71303,C2870,0
382,Sequence-102086,C6111,0
382,Sequence-35714,C7156,0
382,Sequence-86299,C6777,0
382,Sequence-81330,C2866,0
382,Sequence-92675,C3003,0
382,Sequence-97707,C2315,0
382,Sequence-26506,C2743,0
382,Sequence-3346,C3151,0
382,Sequence-66425,C475,0
382,Sequence-95127,C5199,1
382,Sequence-136954,C604,0
382,Sequence-37325,C6434,0
382,Sequence-90712,C1407,0
382,Sequence-124799,C2444,0
382,Sequence-86436,C2841,0
382,Sequence-25705,C29,0
382,Sequence-133365,C6433,0
382,Sequence-128938,C6906,0
382,Sequence-140606,C2046,0
382,Sequence-103239,C4628,1
382,Sequence-118825,C1410,0
382,Sequence-56633,C518,0
382,Sequence-55932,C5425,0
382,Sequence-86592,C5571,0
382,Sequence-46927,C6888,0
382,Sequence-51544,C965,0
382,Sequence-126936,C1307,1
382,Sequence-57290,C7053,0
382,Sequence-78367,C584,0
382,Sequence-131312,C1313,0
382,Sequence-100524,C3675,0
382,Sequence-123179,C2455,0
382,Sequence-9680,C903,0
382,Sequence-105844,C1021,0
383,Sequence-73608,C4643,0
383,Sequence-39681,C5199,0
383,Sequence-62799,C7656,0
383,Sequence-105146,C1475,0
383,Sequence-125595,C4402,0
383,Sequence-65006,C7620,0
383,Sequence-35869,C2316,0
383,Sequence-114768,C6531,0
383,Sequence-61541,C7082,1
383,Sequence-3613,C1749,0
383,Sequence-117986,C1980,0
383,Sequence-25424,C7355,0
383,Sequence-70293,C7044,0
383,Sequence-122671,C7006,0
383,Sequence-68061,C6342,0
383,Sequence-35923,C6863,0
383,Sequence-47300,C4594,0
383,Sequence-86836,C3246,0
383,Sequence-120262,C2474,0
383,Sequence-125142,C6852,0
383,Sequence-14963,C2608,0
383,Sequence-92123,C1726,0
383,Sequence-51582,C2440,0
383,Sequence-104083,C7110,0
383,Sequence-94223,C3561,0
383,Sequence-74558,C2471,0
383,Sequence-27584,C6317,0
383,Sequence-85432,C5500,0
383,Sequence-38342,C7058,0
383,Sequence-12777,C5674,0
383,Sequence-26132,C1798,0
383,Sequence-2808,C2076,0
383,Sequence-135808,C7426,0
383,Sequence-14322,C102,0
383,Sequence-78758,C5171,0
383,Sequence-140633,C71,0
383,Sequence-90089,C4663,0
383,Sequence-46104,C6926,0
383,Sequence-17083,C1288,0
383,Sequence-1432,C820,0
383,Sequence-21702,C2592,0
383,Sequence-59409,C2524,0
383,Sequence-73212,C7286,0
383,Sequence-38611,C4496,0
383,Sequence-105446,C6944,0
383,Sequence-15934,C4936,0
383,Sequence-98159,C5211,0
383,Sequence-87100,C4928,0
383,Sequence-81745,C5328,0
383,Sequence-140359,C6958,0
384,Sequence-120799,C838,0
384,Sequence-97624,C3399,0
384,Sequence-49743,C2570,0
384,Sequence-139029,C7203,0
384,Sequence-116217,C7125,0
384,Sequence-6069,C5620,0
384,Sequence-115477,C4707,0
384,Sequence-83592,C7234,0
384,Sequence-38443,C2189,0
384,Sequence-124168,C6508,0
384,Sequence-7247,C4841,0
384,Sequence-20397,C6196,0
